category,compatibility,languages,name,price,rating,size
 Business, OS X 10.7.4 or later," English, German",Zen Writer,$14.99 ,1, 50.4 MB
 Business, OS 10.13  , English,ZCharts Chart Maker,Free,4.5, 5.7 MB
 Business, OS X 10.8  ,,Z-Agenda Cloud,Free,, 17.5 MB
 Business, OS X 10.7 or later, English,Yellow Pages,Free,3.7, 977.5 KB
 Utilities, OS X 10.11  ," English, French, German, Italian, Polish, Spanish",Yang,$4.99 ,5, 8.6 MB
 Social Networking, OS X 10.11  , Simplified Chinese,YaChat,,, 2.9 MB
 Developer Tools, OS X 10.11  , English,Xversion,$19.99 ,4.8, 36.7 MB
 Productivity, OS X 10.7  , English,XPSView Lite,Free,1, 5 MB
 Productivity, OS X 10.7  , English,XPSView : Read XPS and OXPS documents and Export to PDF,$2.99 ,5, 5 MB
 Productivity, OS X 10.6.6  , English,"XPS-to-PDF : Batch Convert XPS and OXPS files into PDF, Images & Text",$9.99 ,4, 4 MB
 Productivity, OS X 10.7  , English,XPS-to-PDF Lite,Free,1.5, 4.1 MB
 Utilities, OS X 10.9  , English,XPS-Converter-Lite,Free,1, 13.3 MB
 Productivity, OS X 10.8  , English,XPS Viewer Plus,$1.99 ,, 5 MB
 Productivity, OS X 10.9  , English,XPS Viewer + XPS to PDF,Free,1, 7.3 MB
 Business, OS X 10.8  , English,XPS to PDF Super,$6.99 ,4, 28.6 MB
 Productivity, OS X 10.6  , English,XPS to PDF Star,$0.99 ,3, 6.5 MB
 Business, OS X 10.7  ," English, Spanish",XPS Reader Plus - Open & Convert Your XPS & OXPS Files,$2.99 ,2, 10.3 MB
 Business, OS X 10.7  ," English, Spanish",XPS Opener View & Convert XML Paper Specification Documents,$2.99 ,3, 11.7 MB
 Utilities, OS X 10.11  , English,Xoterm,Free,, 899.1 KB
 Productivity, OS 10.14  ," English, Russian, Ukrainian",XNote Organiser,$5.99 ,, 3.6 MB
 Developer Tools, OS X 10.6  , English,XML Formatter,$2.99 ,2.5, 1.7 MB
 Developer Tools, OS X 10.11  ," English, Dutch, French, German, Spanish",Xliff Editor,$9.99 ,3, 2.1 MB
 Utilities, OS X 10.8  ," English, French",XGuard,Free,1.7, 5.6 MB
 Business, OS X 10.10  , English,Xbar-R chart,$2.99 ,, 539.2 KB
 Business, OS X 10.8  , English,X-Calc ( Commercial Calculator for Business ),Free,2.5, 5.2 MB
 Business, OS X 10.10 or later, English,X Word - for Microsoft Word Edition & Open Office Format,$19.99 ,1, 6.9 MB
 Business, OS X 10.10  , English,VSDX Annotator for Visio files,$22.99 ,3, 13.6 MB
 Business, OS X 10.11  , English,VSDConverter,Free,2, 32 MB
 Business, OS X 10.9  , English,VSD Viewer Pro,$4.99 ,3.3, 22.9 MB
 Business, OS X 10.9  , English,VSD Viewer for Visio Drawings,$14.99 ,4.8, 14.3 MB
 Productivity, OS X 10.9  , English,VSD Viewer + VSD to PDF,Free,1.2, 16 MB
 Business, OS X 10.10  , English,VSD Viewer & Converter for MS Visio,$14.99 ,1, 2.4 MB
 Business, OS X 10.9  , English,VSD and VSDX Viewer,$2.99 ,, 17.8 MB
 Utilities, OS X 10.6.6  ," English, German",VPN!Assistant,$2.99 ,, 2.7 MB
 Productivity, OS X 10.11  ," English, Arabic, German, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Turkish",VPN Unlimited - WiFi Proxy,Free,4.4, 9.2 MB
 Business, OS X 10.9  ," English, Arabic, French, German, Japanese, Korean, Russian, Simplified Chinese, Spanish, Traditional Chinese",VPN Shield: Internet WiFi Security & Unblock Web,Free,1.4, 2.8 MB
 Utilities, OS X 10.11  , English,VPN Server PRO Client,Free,3, 24.6 MB
 Business, OS X 10.7  , English,VPN Server Agent,$2.99 ,5, 1.3 MB
 Utilities, OS X 10.11  , English,VPN Pro - Unlimited Wifi Proxy,Free,4.6, 1.2 MB
 Utilities, OS X 10.11  , English,VPN Plus,Free,4, 550.9 KB
 Utilities, OS X 10.9  , English,VPN Monitor,$3.99 ,3.7, 3.5 MB
 Utilities, OS X 10.6  , English,VPN Manager,$3.99 ,2.8, 993.9 KB
 Utilities, OS X 10.11  , English,VPN Client - Best VPN Service,Free,3.2, 18.6 MB
 Business, OS X 10.9.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",VoIPstudio,Free,, 54.1 MB
 Utilities, OS X 10.10  ," English, German, Russian",Voifinity PBX,Free,5, 4.9 MB
 Reference, OS X 10.10  , English,Voice Service Dictation,$1.99 ,1.8, 4.8 MB
 Productivity, OS X 10.6 or later, English,Voice Reminder EX,$2.99 ,3.8, 1.1 MB
 Business, OS X 10.10  ," English, Catalan, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hungarian, Indonesian, Italian, Japanese, Korean, Norwegian Bokmí«l, Polish, Portuguese, Romanian, Simplified Chinese, Slovak, Spanish, Swedish, Traditional Chinese, Turkish",Voice Recorder : HD Audio Memo,Free,1.8, 4.5 MB
 Business, OS X 10.7  ," English, French, German, Spanish",VMT,$10.99 ,3.2, 2.8 MB
 Business, OS X 10.9  , English,Voice Memo,$1.99 ,2, 4.4 MB
 Business, OS X 10.5  , English,Voice Email,$0.99 ,1, 1.7 MB
 Productivity, OS X 10.10.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Vizzlo,Free,, 125.8 MB
 Business, OS 10.13  , English,Vithanco TOC,$9.99 ,4, 9 MB
 Productivity, OS 10.13  , English,Vithanco IBIS,$4.99 ,5, 9 MB
 Productivity, OS 10.13  , English,Vithanco,Free,, 9.4 MB
 Productivity, OS X 10.11  , English,Vitamin-R 3,$24.99 ,4.4, 59.8 MB
 Business, OS X 10.10  , English,Vitamin-R 2,$24.99 ,3.8, 61 MB
 Productivity, OS X 10.10.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Visualfy Data,Free,5, 61.2 MB
 Graphics & Design, OS X 10.11  ," English, Czech, Danish, Dutch, Finnish, French, German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",VisualDesigner,Free,4.1, 67.5 MB
 Productivity, OS X 10.7  , English,Visual Sitemap Builder,$0.99 ,1.3, 6 MB
 Reference, OS X 10.8  , English,Visual Journal,$1.99 ,, 1.5 MB
 Business, OS X 10.11  , English,Visual Graphic Design- CAD/CAM,$17.99 ,, 60.2 MB
 Utilities, OS X 10.7  , English,VisioReader,$4.99 ,2, 11.2 MB
 Productivity, OS X 10.10  , English,Visio Viewer,$6.99 ,1, 14.1 MB
 Business, OS X 10.10  , English,Virtway Events,,, 58.2 MB
 Utilities, OS 10.12  , English,VipRiser PDF Ops,$11.99 ,1, 11.4 MB
 Productivity, OS X 10.11  ," English, German, Portuguese, Russian, Spanish",ViPNet Connect,Free,, 41.1 MB
 Productivity, OS 10.12  ," English, German, Russian",ViPNet Client,Free,, 5 MB
 Business, OS 10.12  , English,VIGIL DVPlayer,Free,, 10.1 MB
 Business, OS 10.12  , English,VIGIL Client Lite,Free,2.5, 20.9 MB
 Productivity, OS 10.14  ," English, French, German, Japanese, Simplified Chinese, Vietnamese",VigCal,Free,1, 14.5 MB
 Utilities, OS X 10.7  , English,Viewer For XPS File,$1.99 ,1, 9.6 MB
 Business, OS X 10.7  , English,Viewer for PST File,$6.99 ,1, 3.3 MB
 Productivity, OS X 10.7  , English,Viewer for DWG,$7.99 ,1, 11.5 MB
 Utilities, OS X 10.6  , English,Viewer For DJVU File,$3.99 ,3.5, 1.4 MB
 Business, OS X 10.11  ," English, French, German, Italian, Japanese, Korean, Russian, Simplified Chinese, Spanish, Traditional Chinese",Viewer for Access Database,$7.99 ,3, 12.6 MB
 Productivity, OS X 10.10.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Vieta,Free,, 70.1 MB
 Business, OS X 10.10  , English,Vidrio,Free,5, 2.5 MB
 Video, OS X 10.7 or later, English,Video Watermark,$1.99 ,3.7, 1.7 MB
 Developer Tools, OS X 10.7  , English,VicugnaFree,Free,1, 2 MB
 Business, OS 10.12.0  ,,VictronConnect,Free,3.9, 41.8 MB
 Education, OS X 10.7  , English,Victorian Learner Permit Practice Test,$8.99 ,, 2 MB
 Finance, OS X 10.6.6 or later, English,Vicinno Financial Calculator,$14.99 ,4.5, 4.1 MB
 Business, OS X 10.10  , English,Veterinary Software Pro,$29.99 ,1, 711.2 KB
 Business, OS X 10.10  , English,Verified First,Free,, 8.2 MB
 Business, OS X 10.6  , English,Vectorizer Graphic Converter - for Adobe Illustration & DXF formats,$24.99 ,1, 2.3 MB
 Finance, OS X 10.9.5  , English,Vat Tax Calculator,$0.99 ,, 3 MB
 Finance, OS X 10.7  ," English, French, German, Italian, Japanese, Spanish",VAT Sales Tax Calculator,$0.99 ,, 1.5 MB
 Business, OS X 10.11  , English,VAT Making Tax Digital,Free,, 1.9 MB
 Business, OS X 10.6 or later," English, Dutch, French, German, Italian, Polish, Portuguese, Spanish, Swedish",VAT Calculator - Easy Way to Calculate VAT,$2.99 ,, 12.8 MB
 Finance, OS X 10.6 or later, English,VAT Calculator,$0.99 ,, 711.3 KB
 Finance, OS X 10.10  ," English, French, Italian",VAT Calc %,$0.99 ,, 4 MB
 Medical, OS X 10.9 or later," English, Bengali, Dutch, French, German, Italian, Portuguese",Valor Cirurgico,$0.99 ,, 6.5 MB
 Business, OS X 10.9  ," English, French, German, Italian, Russian, Spanish",Vacancy Manager,$44.99 ,, 133 MB
 Productivity, OS X 10.10  ," English, Albanian, Arabic, Bulgarian, Catalan, Czech, Danish, Dutch, French, Georgian, German, Greek, Hungarian, Icelandic, Italian, Japanese, Korean, Maltese, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Slovenian, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Welsh",Wunderlist: To-Do List & Tasks,Free,4.9, 52.9 MB
 Lifestyle, OS X 10.7  , English,Wr Dte Home - The Best Word Processor Alternative,$9.99 ,3, 7.9 MB
 Business, OS X 10.7  , English,Wr Dte Docs - Powerful Word Processor,$19.99 ,2.5, 13.3 MB
 Productivity, OS X 10.8  , English,Writer - Online Word Processor,Free,3.6, 2.1 MB
 Business, OS X 10.6 or later, English,WriteExpress 4001 Letters,$19.99 ,2.7, 10.1 MB
 Business, OS X 10.7  , English,"Writed Pro - for Word, OpenOffice, Markdown and RTF",$4.99 ,5, 1.3 MB
 Productivity, OS X 10.11  , English,Writed Beautiful markdown app,$0.99 ,2, 2.7 MB
 Productivity, OS X 10.6.6  , English,Write Pad,$9.99 ,3.5, 1.3 MB
 Productivity, OS X 10.11  , English,WrApp for Google Docs,$3.99 ,3.1, 2.6 MB
 Productivity, OS X 10.6  ," English, French, Italian, Portuguese, Russian, Simplified Chinese, Spanish",WPXO,$2.99 ,3, 645.7 KB
 Business, OS X 10.7  , English,WPSConvert - for MS Works,$4.99 ,3.6, 119.1 MB
 Business, OS X 10.8  , English,WPS Reader - Read WPS Files and Convert to PDF,$3.99 ,5, 2.9 MB
 Productivity, OS 10.12  , English,WPS Office,Free,4, 257.6 MB
 Utilities, OS X 10.8  , English,WPD-Converter-Lite,Free,1, 13.6 MB
 Productivity, OS X 10.7  , English,WPD Viewer Pro,$3.99 ,4.8, 6.1 MB
 Business, OS X 10.8  , English,WPD Reader - Viewer for Corel WordPerfect,$4.99 ,1, 114.2 MB
 Utilities, OS X 10.7  , English,WPD Converter,$4.99 ,3.9, 118.9 MB
 Business, OS X 10.10  , English,WOW Trk,Free,, 3.2 MB
 Productivity, OS X 10.10.0  , English,Woven Calendar,Free,4.3, 60.5 MB
 News, OS X 10.8  ," English, Japanese",WorldTimez Desktop 3,$3.99 ,, 52.7 MB
 Business, OS X 10.11  ," English, Dutch, French, German, Italian, Japanese, Korean, Polish, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",WorldCard Team,Free,1, 28.4 MB
 Graphics & Design, OS X 10.6  , English,World Flags for Documents,$3.99 ,2, 9.4 MB
 Travel, OS X 10.7  , English,World Clock App,$8.99 ,2.2, 6 MB
 Utilities, OS X 10.11  ," English, Bengali, Dutch, French, German, Hebrew, Italian, Japanese, Polish, Romanian, Spanish, Swedish",Worktime,$0.99 ,3, 8.2 MB
 Business, OS X 10.11  ," English, Japanese",Workspot,Free,2.7, 11.1 MB
 Finance, OS X 10.6 or later, English,Workshop for Microsoft Excel 2016,$9.99 ,1, 1.6 GB
 Business, OS X 10.8  , English,Works Reader,$4.99 ,1, 113.7 MB
 Utilities, OS X 10.6 or later," English, Danish, Dutch, Finnish, French, German, Italian, Japanese, Korean, Russian, Spanish, Swedish",Works Document Viewer,$3.99 ,3.2, 4.5 MB
 Business, OS X 10.6 or later, English,Workbooks for Microsoft Office - Training and video tutorials,$14.99 ,, 1.6 GB
 Productivity, OS X 10.6.6  ," English, German",Work-Timer,$14.99 ,, 1.3 MB
 Business, OS X 10.10  , English,Work Time Monitor - Easy Tray Timer,Free,1, 16.4 MB
 Business, OS X 10.10  ," English, French, German, Italian, Japanese, Korean, Russian, Simplified Chinese, Spanish",Work Schedule Pro - Staff Timetable Planner,$19.99 ,1, 8.9 MB
 Business, OS X 10.10  ," English, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese",Work Schedule - Daily Planner,Free,1, 21.2 MB
 Business, OS X 10.10  , English,Work Clock - Timesheet Manager,Free,1, 5 MB
 Utilities, OS 10.13  ," English, Japanese, Simplified Chinese, Traditional Chinese",Work Clock,$1.99 ,4.5, 3.8 MB
 Utilities, OS X 10.11  ," English, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish",Work Calendar - Schedule Plan,Free,1, 22.5 MB
 Business, OS 10.13  , English,Work at Night,$1.99 ,4.3, 9.3 MB
 Productivity, OS X 10.8 or later, English,WordTarget,$3.99 ,3, 2.7 MB
 Productivity, OS X 10.7  ," English, Spanish",WordPerfect WPD Opener - View & Convert WordPerfect Documents,$4.99 ,3, 8.7 MB
 Utilities, OS X 10.7  ," English, Danish, Dutch, Finnish, French, German, Italian, Japanese, Korean, Russian, Spanish, Swedish",WordPerfect Document Viewer,$5.99 ,3.5, 4.8 MB
 Business, OS X 10.6.6  , English,Word-Templates,$0.99 ,, 514.7 MB
 Business, OS X 10.8.0  , English,Word Writer - a simple word processor,Free,1.3, 1.1 MB
 Utilities, OS X 10.4.0 or later, English,Word To Go - for Microsoft Word edition & OpenOffice,$14.99 ,1, 1.7 MB
 Productivity, OS X 10.10  , English,Word Counter Pro,Free,4.7, 6.3 MB
 Business, OS X 10.9  , English,Word Count Popup,$4.99 ,5, 1.4 MB
 Utilities, OS X 10.10  , English,WOL Wake,$0.99 ,4.4, 7.3 MB
 Business, OS X 10.10  , English,Wizard Pro,$199.99 ,5, 6.7 MB
 Productivity, OS X 10.10  , English,Wizard - Statistics & Analysis,$79.99 ,4.8, 6.7 MB
 Finance, OS X 10.8  , English,Withholding Calc,$0.99 ,1, 858.8 KB
 Business, OS X 10.10.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Wire  Secure Messenger,Free,3.5, 71.2 MB
 Productivity, OS 10.13  , English,WipQ,$15.99 ,, 7 MB
 Productivity, OS X 10.11  ," English, Dutch, French, German, Italian, Polish, Spanish",WinOnX 64,Free,3, 404.2 MB
 Business, OS X 10.10  , English,Winmail.dat Viewer Pro Edition,$2.99 ,4.6, 1.9 MB
 Productivity, OS X 10.9  ," English, Arabic, Dutch, French, German, Hindi, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Swedish",Winmail.dat Viewer - Letter Opener 9,Free,3.4, 12.4 MB
 Business, OS X 10.6  ," English, German, Japanese, Simplified Chinese, Spanish",Winmail.dat to EML Converter,$4.99 ,, 5.4 MB
 Business, OS X 10.9  ," English, Simplified Chinese",Winmail.Dat Reader Plus,$3.99 ,, 1.5 MB
 Business, OS X 10.7  , English,Winmail.dat Reader,$1.99 ,1, 993.9 KB
 Business, OS X 10.11  , English,Winmail.dat Opener: DAT Reader,Free,4.3, 12.6 MB
 Productivity, OS X 10.6  ," English, German, Japanese, Simplified Chinese, Spanish",Winmail.dat File Opener Plus,$6.99 ,4, 6.5 MB
 Business, OS X 10.9  , English,Winmail.dat Email Viewer,$1.99 ,, 4.8 MB
 Utilities, OS X 10.8  , English,Winmail-View,$6.99 ,4, 899.7 KB
 Utilities, OS X 10.8  , English,Winmail-Extractor-Lite,Free,4, 469.6 KB
 Productivity, OS X 10.8  ," English, French, German, Italian, Spanish",Winmail Reader-Lite,Free,, 2.4 MB
 Productivity, OS X 10.8  ," English, French, German, Italian, Spanish",Winmail Reader,$4.99 ,, 2.4 MB
 Utilities, OS X 10.7  , English,Winmail Opener Pro,Free,4, 1.9 MB
 Utilities, OS X 10.7  , English,Winmail Opener +,$1.99 ,5, 2.2 MB
 Business, OS X 10.10  , English,Winmail Decoder - The Best Winmail.dat Reader,$7.99 ,1.5, 1.3 MB
 Business, OS X 10.9  , English,WinMail DAT Viewer Pro,$1.99 ,4.1, 22.9 MB
 Productivity, OS X 10.11  , English,"Winmail DAT File Viewer: Open DAT,XPS,MSG files",Free,3.8, 12.6 MB
 Business, OS X 10.6  , English,Winmail DAT Explorer - your Winmail.dat viewer,$1.99 ,1, 543.3 KB
 Utilities, OS X 10.9  ," English, Japanese",WinArchiver Lite,Free,2.3, 4.8 MB
 Utilities, OS X 10.9  ," English, Japanese",WinArchiver,$26.99 ,1, 4.8 MB
 Utilities, OS 10.13  ," English, Spanish",WiFi Signal: Status Monitor,$4.99 ,4.8, 1.1 MB
 Utilities, OS 10.13  ," English, French, Italian, Portuguese, Spanish",WiFi Explorer Lite,Free,4.8, 7 MB
 Business, OS X 10.7 or later, English,WhosOn Client,Free,, 8.1 MB
 Productivity, OS 10.13  , English,Whatfix Guided Learning App,Free,, 31.5 MB
 Productivity, OS 10.12  , English,Whatfix for Rakuten Marketing,Free,, 6.4 MB
 Business, OS X 10.9  , English,WG Live Chat,Free,, 5.2 MB
 Business, OS X 10.10  ," English, Simplified Chinese, Traditional Chinese",WeChat Work,Free,4.2, 41.4 MB
 Social Networking, OS X 10.11  , English,WebSonar Pro,,, 531.5 MB
 Business, OS X 10.10  , English,Website Monitor-ify,$4.99 ,, 1.6 MB
 Utilities, OS 10.13  , English,WebMap,$4.99 ,2, 4.1 MB
 Business, OS X 10.6.6 or later," English, Norwegian",WebCrusher,Free,1, 9.5 MB
 Video, OS X 10.9  , English,Webcam Settings Control: Full Camera Adjustment,$7.99 ,2.7, 1.7 MB
 Business, OS X 10.9  , English,Webapp Translate,$3.99 ,5, 887.4 KB
 Productivity, OS X 10.9  , English,Web2App -Websites to real apps,$4.99 ,3, 5.9 MB
 Business, OS X 10.6  , English,Web Kiosk,$4.99 ,1, 1.7 MB
 Developer Tools, OS X 10.6 or later," English, German, Spanish",Web Form Builder Lite,Free,4, 17 MB
 Developer Tools, OS X 10.6 or later," English, German, Spanish",Web Form Builder,$69.99 ,1, 20.1 MB
 Finance, OS 10.15  ," English, French",Wealth+,Free,, 769.5 KB
 Finance, OS 10.12  , English,Wealth Tracker,$99.99 ,, 15.5 MB
 Business, OS X 10.9  , English,WDB Viewer Pro,$8.99 ,4.2, 22.9 MB
 Business, OS X 10.10  ," English, Czech",WD FileAgent,Free,, 7.4 MB
 Business, OS 10.12  , English,Waverley,$9.99 ,4, 4 MB
 Productivity, OS 10.13  , English,Wave Mail - Email Client,Free,3, 9.4 MB
 Productivity, OS X 10.7  , English,WatermarkPDF Pro,$9.99 ,4.7, 3.8 MB
 Business, OS X 10.7  , English,WatermarkPDF,Free,2.5, 3.8 MB
 Business, OS X 10.7  , English,Watermark PDF - Image Text And More,$3.99 ,1.3, 1.1 MB
 Business, OS X 10.6  , English,Watch My Domains,$48.99 ,5, 2.3 MB
 Business, OS 10.13  , English,WarRoom,$29.99 ,4, 13.3 MB
 Business, OS X 10.10  , English,Waiterio Restaurant POS System,Free,4, 3.7 MB
 Productivity, OS X 10.10.0  ," English, German, Italian, Spanish",System-i Email Extractor,$8.99 ,4.3, 21.1 MB
 Business, OS X 10.7  ," English, French, German, Russian, Spanish",SynKitPro,$3.99 ,3, 2.8 MB
 Business, OS X 10.7  ," English, Arabic, Catalan, Czech, Danish, Dutch, Finnish, French, German, Greek, Italian, Japanese, Korean, Norwegian Bokmí«l, Polish, Portuguese, Russian, Simplified Chinese, Slovak, Slovenian, Spanish, Swedish, Traditional Chinese, Turkish, Ukrainian",Sync Folders Pro,$8.99 ,4, 3 MB
