,category,compatibility,name,price,rating,size,total_languages,price_category
679, Graphics & Design, OS X 10.7  ,Font picker,4,5.0, 154.2 KB,2,1
680, Graphics & Design, OS X 10.11  ,Font Manager Deluxe,20,1.2, 5 MB,1,1
681, Graphics & Design, OS X 10.10  ,Font File Preview,2,4.0, 4 MB,3,1
682, Utilities, OS X 10.11  ,Font File Browser,10,4.0, 4.8 MB,2,1
683, Developer Tools, OS X 10.7  ,Font Awesome to PNG,3,2.5, 535.1 KB,1,1
684, Utilities, OS X 10.10  ,Font Adjuster,8,4.0, 1.2 MB,1,1
685, Utilities, OS X 10.6 ,Foldery,2,4.1, 432.7 KB,2,1
686, Graphics & Design, OS X 10.7  ,Folder-Factory,3,4.0, 9.5 MB,1,1
687, Productivity, OS X 10.6  ,Folder Stamps & Templates,4,3.0, 174.5 MB,2,1
688, Graphics & Design, OS X 10.7  ,Folder Library Pro,3,3.0, 15.7 MB,1,1
689, Graphics & Design, OS X 10.6  ,Folder Icon Maker,2,1.0, 3.8 MB,1,1
690, Productivity, OS X 10.10 ,Folder Forge,3,4.6, 146.3 MB,1,1
691, Utilities, OS X 10.6.6  ,Folder Factory Pro,2,1.0, 1.6 MB,1,1
692, Utilities, OS X 10.7  ,Folder Factory,2,2.8, 1.7 MB,1,1
693, Utilities, OS X 10.8  ,Folder Designer: Custom Icons,3,3.3, 11.4 MB,1,1
694, Utilities, OS X 10.9  ,Folder Colorizer,2,3.4, 5.6 MB,1,1
695, Graphics & Design, OS X 10.11  ,Folder Color,2,2.2, 4.5 MB,1,1
696, Photography, OS X 10.11  ,FocusForPhotos,10,0.0, 32.5 MB,0,1
697, Photography, OS X 10.11  ,Focus Stacker,15,5.0, 6 MB,1,1
698, Photography, OS X 10.11  ,Focus Photos Extension,10,2.5, 64 MB,0,1
699, Photography, OS X 10.11  ,Focus And Bokeh,13,0.0, 33 MB,0,1
700, Graphics & Design, OS X 10.11  ,Focus Amazing - Create Blur Effects on Images,9,0.0, 3.5 MB,1,1
701, Graphics & Design, OS X 10.11  ,Flyer Templates for Word by CA,8,1.0, 382.5 MB,1,1
702, Productivity, OS X 10.11  ,Flyer Templates for Pages,10,4.5, 733.7 MB,1,1
703, Graphics & Design, OS X 10.9  ,Flyer Templates for MS Word,10,2.0, 342.2 MB,1,1
704, Graphics & Design, OS X 10.7  ,Flyer templates for Adobe Photoshop,4,1.0, 5.2 MB,1,1
705, Graphics & Design, OS X 10.11  ,Flyer Templates by DH,9,0.0, 114.8 MB,1,1
706, Productivity, OS X 10.11  ,Flyer Templates - DesiGN,8,1.0, 13.3 MB,14,1
707, Graphics & Design, OS X 10.10  ,Flyer Templates - 55 Templates for Photoshop,10,4.0, 1.3 GB,1,1
708, Productivity, OS X 10.10  ,Flyer Templates & Designs - Flyers for Word,-1,1.0, 194.8 MB,1,0
709, Productivity, OS X 10.11  ,Flyer Templates & Design by CA,7,3.2, 832.1 MB,1,1
710, Graphics & Design, OS 10.12  ,Flyer Lab -Templates for Pages,10,3.0, 983.5 MB,14,1
711, Productivity, OS X 10.8  ,Flyer for templates(practical),7,0.0, 89.1 MB,2,1
712, Productivity, OS X 10.8  ,Flyer for Photoshop templates,-1,1.0, 559.5 MB,2,0
713, Productivity, OS X 10.8  ,Flyer for Pages Modes,7,2.0, 92.2 MB,2,1
714, Productivity, OS 10.12  ,Flyer Expert - Templates for MS Word,2,0.0, 493.1 MB,1,1
715, Productivity, OS X 10.10  ,Flyer Designer - Templates,-1,5.0, 662.4 MB,1,0
716, Graphics & Design, OS X 10.10  ,Flyer Design - Flyer Templates for illustrator,5,5.0, 1.8 GB,1,1
717, Graphics & Design, OS X 10.10  ,Flyer Design - Flyer Template for Indeisgn,5,2.7, 163.3 MB,1,1
718, Graphics & Design, OS X 10.11  ,Flux V6,100,0.0, 88.7 MB,9,1
719, Productivity, OS X 10.9  ,FlowVella Presentation App,0,3.3, 31.4 MB,8,0
720, Graphics & Design, OS X 10.8  ,Flower for psd templates,9,0.0, 4.2 MB,1,1
721, Productivity, OS X 10.9  ,FlowChart Designer Pro - Workflow & Diagram Design,30,1.1, 25.5 MB,13,1
722, Graphics & Design, OS 10.13  ,Flowchart Designer Premium,8,2.3, 7 MB,2,1
723, Graphics & Design, OS 10.13  ,Flowchart Designer,0,2.9, 7.1 MB,2,0
724, Graphics & Design, OS X 10.11  ,FloorDesign3D,16,2.9, 237.6 MB,21,1
725, Graphics & Design, OS X 10.11  ,FloorDesign,14,4.0, 30.1 MB,21,1
726, Developer Tools, OS 10.13  ,FlipSnap Segmentation Painter,5,0.0, 158.3 KB,1,1
727, Graphics & Design, OS X 10.9  ,FlexRuler,4,3.2, 629.6 KB,1,1
728, Photography, OS X 10.11  ,Flavor,3,3.0, 5 MB,1,1
729, Education, OS 10.14  ,FlatMol 2 Lite,0,0.0, 22.5 MB,1,0
730, Education, OS 10.14  ,FlatMol 2,20,0.0, 22.5 MB,1,1
731, Graphics & Design, OS 10.12  ,Flat Icons Lab,20,0.0, 19.9 MB,14,1
732, Graphics & Design, OS X 10.9  ,"Flat Icons - Collection for Document, Presentation, Website and User Interface",0,5.0, 50.7 MB,1,0
733, Graphics & Design, OS X 10.6  ,Flat Icon Collection,10,0.0, 24.7 MB,1,1
734, Graphics & Design, OS X 10.10  ,Flash Transition,7,1.0, 5.1 MB,1,1
735, Graphics & Design, OS X 10.6.6 ,Flash Decompiler Trillix,20,4.0, 9.8 MB,6,1
736, Photography, OS X 10.10  ,Flare 2,10,3.3, 82 MB,3,1
737, Graphics & Design, OS X 10.6  ,Flags of the World Clipart,5,5.0, 1.1 GB,1,1
738, Graphics & Design, OS X 10.10  ,FitPlot Lite,3,0.0, 22.5 MB,2,1
739, Graphics & Design, OS X 10.10  ,FitPlot,15,4.0, 22.5 MB,2,1
740, Photography, OS X 10.11  ,FishEyeLomo 3,9,0.0, 211.2 MB,0,1
741, Graphics & Design, OS X 10.11  ,Fit Perspective,3,1.0, 13.4 MB,2,1
742, Graphics & Design, OS X 10.10.5  ,Fishbeam Xmas Clips,23,0.0, 313.9 MB,2,1
743, Graphics & Design, OS X 10.10.5  ,Fishbeam Mountain Clips,23,0.0, 357.4 MB,2,1
744, Graphics & Design, OS X 10.10.5  ,Fishbeam Basic Clips,23,0.0, 224.9 MB,2,1
745, Photography, OS X 10.10  ,FirstPass Image Downloader and Browser,28,5.0, 6.4 MB,1,1
746, Developer Tools, OS 10.13  ,Fireworks - Effects Editor,5,5.0, 5.2 MB,1,1
747, Productivity, OS X 10.9  ,Finger3D PRO,6,0.0, 2.1 MB,1,1
748, Entertainment, OS X 10.6 ,Finger Painting - doodle with shapes,2,0.0, 1 MB,1,1
749, Utilities, OS X 10.6  ,FinalTouch,13,4.8, 477.8 KB,1,1
750, Photography, OS 10.13  ,Filterator 2,5,0.0, 3 MB,3,1
751, Photography, OS X 10.6.5 ,Film Noir,20,5.0, 15.7 MB,1,1
752, Graphics & Design, OS X 10.8  ,FillForm,6,5.0, 5.9 MB,1,1
753, Utilities, OS X 10.10  ,File Multi Tool 6,15,3.7, 5.1 MB,2,1
754, Graphics & Design, OS X 10.9  ,FigrCollage 2 Lite Edition,0,4.7, 59 MB,5,0
755, Graphics & Design, OS X 10.9  ,FigrCollage 2 Home Edition,13,1.0, 59 MB,5,1
756, Photography, OS X 10.10  ,Fhotoroom X,4,4.4, 4.5 MB,1,1
757, Productivity, OS 10.12  ,Fax Expert - Templates for MS Word,1,0.0, 147.8 MB,1,1
758, Graphics & Design, OS X 10.10  ,Favicon Factory,1,0.0, 2.4 MB,1,1
759, Developer Tools, OS X 10.6  ,Faviconer: The Favicon Maker,0,5.0, 670.3 KB,2,0
760, Lifestyle, OS X 10.10  ,Fashion Cliparts,0,1.0, 87.1 MB,1,0
761, Graphics & Design, OS X 10.10  ,Fashion Art,5,1.3, 110.3 MB,1,1
762, Graphics & Design, OS X 10.10  ,Fantacc,1,5.0, 4.2 MB,1,1
763, Graphics & Design, OS X 10.11  ,Falettes - Unlimited color palettes,2,2.5, 5.4 MB,1,1
764, Utilities, OS X 10.9.0  ,FancyQR,2,0.0, 49 MB,50,1
765, Graphics & Design, OS X 10.8  ,"Factory for Stationary(Template,Material)",2,1.1, 359.5 MB,1,1
766, Business, OS X 10.8  ,Factory for Album covers(Business Templates),1,0.0, 65.1 MB,1,1
767, Graphics & Design, OS 10.12.2  ,Facer Creator - smartwatch watch face designer,0,1.4, 14.9 MB,1,0
768, Photography, OS X 10.8  ,Face Retouch - Photo Portrait Retouching,8,1.0, 3 MB,1,1
769, Photography, OS X 10.6 ,Face Makeover Pro,8,3.0, 30 MB,1,1
770, Photography, OS X 10.6 ,Face Makeover EZ,0,1.9, 30.5 MB,1,0
771, Graphics & Design, OS X 10.10  ,F3 - Live Code 3D Form,20,2.3, 9 MB,1,1
772, Graphics & Design, OS 10.13  ,EZImageVectorizer,7,0.0, 24.1 MB,3,1
773, Graphics & Design, OS X 10.11  ,EZGuides For PS Elements,6,0.0, 4.1 MB,1,1
774, Graphics & Design, OS X 10.11  ,EZGuides For MS Powerpoint,5,0.0, 2.8 MB,1,1
775, Photography, OS X 10.11  ,EZGuides For Adobe Lightroom,7,0.0, 2.6 MB,1,1
776, Graphics & Design, OS X 10.11  ,EZGuide! For Adobe Photoshop,5,0.0, 8.8 MB,1,1
777, Developer Tools, OS 10.13  ,EZGradientGenerator,3,0.0, 3.6 MB,3,1
778, Graphics & Design, OS X 10.9  ,Ezee Graphic Designer Home,0,0.0, 24.8 MB,4,0
779, Graphics & Design, OS X 10.9  ,Ezee Graphic Designer Lite,0,3.0, 24.8 MB,4,0
780, Graphics & Design, OS X 10.11  ,EZ Guide For Illustrator 2017,7,0.0, 4.7 MB,1,1
781, Graphics & Design, OS 10.13  ,Eyetato,30,3.4, 100.7 MB,1,1
782, Graphics & Design, OS X 10.6.6  ,EyeContacts Plus,5,4.2, 43.3 MB,0,1
783, Graphics & Design, OS X 10.10  ,ExtraPNG Lite,0,0.0, 662.1 KB,1,0
784, Graphics & Design, OS X 10.10  ,ExtraPNG,2,0.0, 666.2 KB,1,1
785, Photography, OS X 10.11  ,External Editors For Photos,1,4.6, 3.9 MB,1,1
786, Productivity, OS X 10.7  ,ExpoBoard,15,3.8, 6 MB,1,1
787, Productivity, OS 10.12  ,Expert Themes FX - Templates for MS Office,10,0.0, 560.6 MB,1,1
788, Productivity, OS X 10.11  ,Expert Pro Templates for Pages,10,2.0, 23 MB,14,1
789, Productivity, OS X 10.10  ,Expert Designs for Adobe Photoshop and InDesign,15,0.0, 15.7 MB,1,1
790, Productivity, OS X 10.6.6  ,"Expert Clipart - Icons, Backgrounds for iWork",2,4.3, 917 MB,1,1
791, Productivity, OS X 10.6.6  ,Expert Bundle - Templates for Keynote,2,1.0, 1.2 GB,1,1
792, Photography, OS X 10.6  ,EXIFPurge,0,3.3, 1 MB,1,0
793, Photography, OS X 10.10  ,ExifClip,6,0.0, 7.2 MB,1,1
794, Photography, OS X 10.9  ,Exif Editor,11,3.3, 7.1 MB,6,1
795, Graphics & Design, OS X 10.10.0  ,Exhibeo 2,30,5.0, 10.1 MB,1,1
796, Photography, OS X 10.9.0  ,Essentials For After Effects,14,0.0, 306.7 MB,1,1
797, Photography, OS X 10.9.0  ,Essentials 101 Lightroom CC,14,3.7, 508.9 MB,1,1
798, Graphics & Design, OS X 10.10  ,Essential Training for Photoshop CC 2017,7,2.0, 1.8 GB,1,1
799, Graphics & Design, OS X 10.10  ,Essential Training for InDesign CC 2015,7,1.0, 2.3 GB,1,1
800, Graphics & Design, OS X 10.10  ,Essential Training for Illustrator CC 2015,7,0.0, 1.5 GB,1,1
801, Graphics & Design, OS X 10.10  ,Essential Training for Dreamweaver CC 2015,7,0.0, 1.2 GB,1,1
802, Graphics & Design, OS X 10.10  ,Essential Training for AutoCAD 2017,7,0.0, 1.6 GB,1,1
803, Graphics & Design, OS X 10.9  ,Essential Photo Editing Tips For Photoshop,14,1.0, 155.7 MB,1,1
804, Graphics & Design, OS X 10.8  ,ESL Text Generator,0,0.0, 445 KB,1,0
805, Graphics & Design, OS X 10.9.0  ,Essential Graphic Design Tips,7,0.0, 184.9 MB,1,1
806, Graphics & Design, OS X 10.6  ,Equation Maker,8,4.4, 3.1 MB,1,1
807, Graphics & Design, OS X 10.7  ,EPSViewer Pro,1,3.7, 6.4 MB,3,1
808, Photography, OS X 10.7  ,Ephnic Photo Collage,15,4.0, 249.5 MB,1,1
809, Graphics & Design, OS X 10.9.0  ,ENY Builder - WebSite Creator,13,2.0, 288.7 MB,50,1
810, Graphics & Design, OS X 10.6  ,EnLiten,0,3.0, 5.5 MB,1,0
811, Photography, OS X 10.11  ,Enhance RGB,7,0.0, 1 MB,1,1
812, Photography, OS X 10.10  ,Enlightening X,29,1.0, 35.2 MB,12,1
813, Video, OS 10.14  ,Eneo3D for Final Cut Pro X,60,5.0, 1.2 GB,1,1
814, Photography, OS X 10.11  ,Enhance Photos,8,1.0, 5 MB,1,1
815, Photography, OS X 10.10  ,Emulsion,50,1.3, 18.3 MB,1,1
816, Photography, OS X 10.11  ,Enhance Images,8,1.0, 4.6 MB,1,1
817, Graphics & Design, OS X 10.9  ,Empire Express Deluxe,30,4.0, 5.1 MB,1,1
818, Graphics & Design, OS X 10.9  ,Empire Express Basic,0,0.0, 5.1 MB,1,0
819, Entertainment, OS 10.13  ,Emoji Megademo,0,0.0, 78.3 MB,2,0
820, Productivity, OS X 10.6.6 ,Embrilliance Essentials,150,2.8, 25.8 MB,1,1
821, Business, OS 10.12  ,Email Signature Creator,7,3.5, 6.1 MB,1,1
822, Graphics & Design, OS 10.12  ,Elements Lab - Templates,10,5.0, 69.4 MB,14,1
823, Graphics & Design, OS X 10.6 ,Elemento Pro,8,0.0, 654.4 MB,1,1
824, Photography, OS X 10.6 ,Elemento EZ,0,3.8, 186.5 MB,1,0
825, Graphics & Design, OS X 10.6  ,Electronic Symbol Libraries 2,14,2.0, 100.6 MB,1,1
826, Graphics & Design, OS X 10.11  ,ElectricDesign,15,3.7, 8.4 MB,21,1
827, Education, OS X 10.7  ,Education Templates iBooks Author Edition,10,2.0, 182.1 MB,1,1
828, Productivity, OS X 10.8  ,Education for PowerPoint,7,0.0, 321.4 MB,2,1
829, Productivity, OS X 10.8  ,Education for keynote template,7,1.0, 333.2 MB,2,1
830, Graphics & Design, OS X 10.11  ,EdgeView 2,5,4.4, 12.5 MB,4,1
831, Photography, OS X 10.11  ,EdgeEffectsForPhotos,10,3.0, 96.8 MB,0,1
832, Graphics & Design, OS 10.13  ,EazyDraw,0,1.7, 74.8 MB,12,0
833, Photography, OS X 10.7  ,EasySplash,5,3.8, 2.8 MB,1,1
834, Graphics & Design, OS X 10.5 ,EasyScreenCrop,1,2.5, 16 MB,0,1
835, Video, OS X 10.10  ,EasyMovie,5,2.9, 2.7 MB,1,1
836, Photography, OS X 10.5 ,EasyMeasurer,1,3.0, 16.1 MB,0,1
837, Graphics & Design, OS X 10.11  ,EasyLearn! For After Effects,7,1.1, 3.8 MB,1,1
838, Graphics & Design, OS X 10.11  ,EasyLearn! For Adobe Indesign,5,0.0, 1.8 MB,1,1
839, Video, OS X 10.11  ,EasyLearn! For Adobe Animate,7,0.0, 2.2 MB,1,1
840, Graphics & Design, OS X 10.11  ,EasyLearn! For Adobe Flash,7,0.0, 1.8 MB,1,1
841, Video, OS X 10.11  ,EasyGuides! For After Effects,5,0.0, 3.4 MB,1,1
842, Video, OS X 10.11  ,EasyGuides ! For Premiere Pro,7,0.0, 3.1 MB,1,1
843, Graphics & Design, OS X 10.11  ,EasyGuides For Adobe Lightroom,7,1.0, 2.4 MB,1,1
844, Photography, OS X 10.10  ,EasyFocus,5,4.4, 2.4 MB,1,1
845, Graphics & Design, OS X 10.6.6  ,EasyCAD,20,1.0, 26.2 MB,0,1
846, Photography, OS X 10.9  ,EasyBatchPhoto,20,4.2, 2.8 MB,1,1
847, Photography, OS X 10.6.6  ,Easy Watermarks,5,1.5, 27.8 MB,0,1
848, Graphics & Design, OS X 10.11  ,Easy To Use! For Indesign 2017,7,0.0, 5 MB,1,1
849, Graphics & Design, OS X 10.11  ,Easy To Use! Adobe Muse Edition,7,0.0, 2.2 MB,1,1
850, Graphics & Design, OS X 10.11  ,Easy To Use Toon Boom Edition,4,0.0, 2 MB,1,1
851, Graphics & Design, OS X 10.11  ,Easy To Use For Photoshop 2017,5,1.0, 6 MB,1,1
852, Graphics & Design, OS X 10.11  ,Easy To Use Guides For Adobe Illustrator,5,1.0, 3.9 MB,1,1
853, Graphics & Design, OS X 10.11  ,Easy To Use For Adobe TypeKit,5,1.0, 1.6 MB,1,1
854, Graphics & Design, OS X 10.11  ,Easy SpiralFx,5,3.0, 45.8 MB,0,1
855, Photography, OS X 10.9  ,Easy Sketch,8,0.0, 130.4 MB,0,1
856, Graphics & Design, OS X 10.9.0  ,Easy QR Code Generator,7,0.0, 52.4 MB,50,1
857, Graphics & Design, OS X 10.8  ,Easy Pixel Tool,1,1.0, 6.9 MB,1,1
858, Photography, OS X 10.9  ,Easy Photo Frame,10,3.0, 53.5 MB,1,1
859, Productivity, OS X 10.7  ,Easy PDF to JPG Converter,3,0.0, 1.4 MB,1,1
860, Photography, OS X 10.11  ,Easy MedleyPhotos,13,1.0, 32.3 MB,0,1
861, Graphics & Design, OS X 10.10  ,Easy Lighting,10,0.0, 24.8 MB,1,1
862, Education, OS X 10.11  ,Easy Learn For Powerpoint 2016,5,0.0, 2.4 MB,1,1
863, Graphics & Design, OS X 10.10  ,Easy Image Reflection 2,4,0.0, 1.8 MB,1,1
864, Graphics & Design, OS X 10.7  ,Easy Image Marker,4,1.0, 2.7 MB,1,1
865, Video, OS X 10.11  ,Easy Guides For Final Cut Pro,7,0.0, 2.4 MB,1,1
866, Video, OS X 10.11  ,Easy Guides For After Effects,5,0.0, 5 MB,1,1
867, Graphics & Design, OS X 10.11  ,Easy Guides For Adobe InDesign,7,0.0, 2.6 MB,1,1
868, Graphics & Design, OS 10.12  ,Easy GIF,0,0.0, 5.8 MB,3,0
869, Graphics & Design, OS X 10.6.6  ,Easy CropResize,6,1.0, 30.1 MB,0,1
870, Utilities, OS X 10.10  ,Easy Barcode Generator,3,0.0, 3.5 MB,1,1
871, Photography, OS X 10.6  ,Easy Collage Maker Pro,30,0.0, 69.9 MB,1,1
872, Graphics & Design, OS X 10.11  ,Easter Frames - Cute Stickers,9,0.0, 73.4 MB,1,1
873, Productivity, OS X 10.8  ,Easily for PowerPoint (Templates),-1,1.0, 527.7 MB,1,0
874, Productivity, OS X 10.8  ,Easily for keynote (Templates),-1,0.0, 470.6 MB,1,0
875, Graphics & Design, OS X 10.6 ,EANEncoder,2,3.6, 903.8 KB,1,1
876, Photography, OS X 10.7.5  ,DxO Perspective,10,2.0, 41.9 MB,4,1
877, Photography, OS X 10.11  ,DxO OpticsPro for Photos - ONE,0,2.0, 71.9 MB,2,0
878, Photography, OS X 10.11  ,DxO OpticsPro for Photos,10,3.0, 71.2 MB,2,1
879, Graphics & Design, OS X 10.8  ,DXF Simple Viewer,6,1.0, 5.8 MB,1,1
880, Graphics & Design, OS X 10.7  ,DXF Lab - View & Convert DXF Files (3D),5,1.0, 29.7 MB,1,1
881, Graphics & Design, OS X 10.7  ,DWG Viewer 3D - For DWG to PDF,10,1.0, 63.4 MB,1,1
882, Graphics & Design, OS X 10.7  ,DWG Viewer 2D - For DWG to PDF,7,1.4, 63.4 MB,1,1
883, Utilities, OS X 10.10  ,DWG to PDF Converter Pro,0,0.0, 24.6 MB,1,0
884, Graphics & Design, OS X 10.7  ,DWG Tools - View & Convert DWG,0,1.6, 64.4 MB,3,0
885, Graphics & Design, OS X 10.7  ,DWG Lab - View & Convert DWG and DXF Files (3D),16,1.8, 29.7 MB,1,1
886, Graphics & Design, OS X 10.7  ,DWF Lab - View & Convert DWF Files (to DWG & PDF),13,1.0, 29.7 MB,1,1
887, Video, OS X 10.6.6 ,DVDxDV Pro,80,5.0, 6.1 MB,1,1
888, Video, OS X 10.6.6 ,DVDxDV Regular,29,2.0, 4.3 MB,1,1
889, Graphics & Design, OS X 10.7  ,Duplicate Photos Detective,3,1.0, 1.1 MB,1,1
890, Graphics & Design, OS X 10.11  ,Duplicate Image Detector - Retrieve & Remove,6,3.0, 4.7 MB,1,1
891, Developer Tools, OS X 10.8  ,Duo,5,3.1, 1.7 MB,1,1
892, Graphics & Design, OS X 10.6.6  ,DunreebCutout,27,2.8, 9.7 MB,0,1
893, Graphics & Design, OS X 10.7  ,DTP Multicalc,2,5.0, 5.2 MB,7,1
894, Graphics & Design, OS 10.14  ,DTC Studio,0,0.0, 3.6 MB,2,0
895, Photography, OS X 10.7  ,DSLR,3,0.0, 2.2 GB,1,1
896, Photography, OS X 10.6.6 ,Dropwatermark,15,3.5, 6.1 MB,1,1
897, Graphics & Design, OS X 10.9.5  ,Dru,17,0.0, 50.4 MB,3,1
898, Photography, OS X 10.11  ,DropGallery - Photo Viewer,14,1.8, 3.5 MB,1,1
899, Utilities, OS X 10.6.6 ,DropDownloadURL,10,1.0, 1.2 MB,1,1
900, Graphics & Design, OS X 10.8.3  ,Drop Shadow,4,5.0, 330.3 KB,1,1
901, Developer Tools, OS X 10.11  ,Drop - Color Picker,3,4.3, 5 MB,1,1
902, Utilities, OS X 10.4.4 ,Droffett,10,3.0, 1.5 MB,1,1
903, Graphics & Design, OS X 10.7.3  ,DreamPlan Plus,40,0.0, 6.3 MB,1,1
904, Entertainment, OS X 10.10  ,DrawnStrips Reader - The Best Comic Reader,-1,4.0, 4.7 MB,2,0
905, Graphics & Design, OS X 10.7.3  ,DreamPlan Home Design Software,0,2.0, 6.6 MB,1,0
906, Graphics & Design, OS X 10.9.0  ,Drawing Techniques for mPV 101,14,0.0, 140.6 MB,1,1
907, Graphics & Design, OS X 10.9  ,Drawing Techniques 1,14,5.0, 97 MB,1,1
908, Education, OS X 10.11  ,Drawing Lessons,5,0.0, 2.8 MB,1,1
909, Education, OS X 10.11  ,Drawing Class,7,0.0, 2.3 MB,1,1
910, Education, OS X 10.11  ,Drawing Academy,-1,0.0, 2.8 MB,1,0
911, Graphics & Design, OS X 10.9.0  ,Drawing 104 Digital Drawing,14,0.0, 169.3 MB,1,1
912, Graphics & Design, OS X 10.7 ,Draw,2,1.5, 10.1 MB,1,1
913, Photography, OS X 10.6.6  ,Dramatic Black & White,11,5.0, 11.7 MB,0,1
914, Graphics & Design, OS X 10.7  ,DPI Calculator,3,2.0, 1.8 MB,2,1
915, Graphics & Design, OS X 10.11  ,DotGridPaperGenerator,2,0.0, 1.5 MB,1,1
916, Video, OS 10.13  ,DoubleExposureVideo,22,0.0, 8.7 MB,1,1
917, Productivity, OS X 10.7  ,DoodleDesk,4,3.7, 899.7 KB,1,1
918, Graphics & Design, OS X 10.9  ,DoodleCAD,0,2.0, 3.9 MB,1,0
919, Developer Tools, OS X 10.7  ,Dock Preview,0,0.0, 539.2 KB,2,0
920, Education, OS X 10.7 ,DN Cursive Fonts,20,0.0, 6.6 MB,4,1
921, Graphics & Design, OS X 10.7  ,Doc Bundle - Templates for MS Office,15,2.3, 643.8 MB,1,1
922, Education, OS X 10.7 ,DN Block Letter Fonts,20,5.0, 5.2 MB,4,1
923, Graphics & Design, OS X 10.6.6 ,DMesh Pro,10,2.7, 1.1 MB,1,1
924, Graphics & Design, OS X 10.6.6 ,DMesh,0,2.8, 1.1 MB,1,0
925, Photography, OS X 10.10  ,Dissolve Transition: Image blend effect,9,1.5, 7.6 MB,1,1
926, Graphics & Design, OS X 10.7.3  ,Disketch Plus,60,4.0, 2.1 MB,1,1
927, Graphics & Design, OS X 10.7 ,Disc Label Cover Pro Lite,0,1.0, 22.5 MB,1,0
928, Graphics & Design, OS X 10.7 ,Disc Label Cover Pro,8,2.0, 22.5 MB,1,1
929, Productivity, OS X 10.11  ,DIN Format Calculator,2,0.0, 891.5 KB,1,1
930, Photography, OS X 10.9.0  ,Digital Photography - Basics,14,0.0, 710.3 MB,1,1
931, Graphics & Design, OS X 10.6.6 ,DiagramPainter,30,1.0, 5.5 MB,1,1
932, Graphics & Design, OS X 10.11  ,Digital Fashion - Face & Hair,11,1.5, 73.9 MB,1,1
933, Graphics & Design, OS X 10.7  ,Diagrammix Lite,0,2.8, 31.8 MB,8,0
934, Graphics & Design, OS 10.13  ,Diagram Weaver,10,0.0, 17.9 MB,1,1
935, Graphics & Design, OS X 10.7  ,Diagrammix,13,3.8, 34.9 MB,8,1
936, Graphics & Design, OS X 10.11  ,Diagram Maker,10,3.0, 3.1 MB,1,1
937, Graphics & Design, OS X 10.10  ,Diagram,10,1.0, 8.5 MB,1,1
938, Graphics & Design, OS X 10.6.6 ,DHTImageFinder AS Lite,0,3.3, 539.5 KB,2,0
939, Graphics & Design, OS X 10.6.6 ,DHTImageFinder AS,33,0.0, 539.5 KB,2,1
940, Graphics & Design, OS X 10.11  ,DH Templates for iBooks Author,7,1.0, 136.5 MB,1,1
941, Graphics & Design, OS X 10.7  ,DGN Lab - View & Convert DGN Files (to DWG & PDF),13,1.0, 29.7 MB,1,1
942, Graphics & Design, OS X 10.10  ,Device Mockup,4,0.0, 159.9 MB,1,1
943, Graphics & Design, OS 10.12  ,Device Factory,6,0.0, 139.5 MB,1,1
944, Developer Tools, OS X 10.8  ,Developer Utilities,2,5.0, 977.5 KB,1,1
945, Graphics & Design, OS X 10.6 ,Desktop Wallpaper Customizer,1,1.3, 23.1 MB,1,1
946, Graphics & Design, OS X 10.6 ,Desktop Wallpaper Construction Kit,1,2.8, 341.4 MB,1,1
947, Photography, OS X 10.8  ,Desktop Delights,0,0.0, 6.4 MB,1,0
948, Graphics & Design, OS X 10.11  ,Deskscribble,10,4.4, 4.2 MB,1,1
949, Graphics & Design, OS 10.12  ,Desk Shots 3,15,0.0, 15.7 MB,1,1
950, Graphics & Design, OS X 10.7  ,Designs for Pages - Prints and Template Documents,0,2.4, 49.1 MB,1,0
951, Productivity, OS X 10.8  ,Designs for Microsoft PowerPoint 2016,15,0.0, 383.2 MB,10,1
952, Productivity, OS X 10.10  ,Designs Expert - Templates for InDesign,10,0.0, 320.3 MB,1,1
953, Graphics & Design, OS X 10.9.0  ,Designing Books and Covers,7,1.0, 176 MB,1,1
954, Graphics & Design, OS X 10.9.0  ,Designing Ads and Logos Course,7,0.0, 216.4 MB,1,1
955, Graphics & Design, OS X 10.6.6 ,DesignFreeQ,60,1.0, 6.3 MB,1,1
956, Graphics & Design, OS X 10.9.0  ,DesignEvo Logo Maker,10,3.8, 167.9 MB,7,1
957, Graphics & Design, OS X 10.8  ,Designer Brushes,8,3.0, 8.1 GB,1,1
958, Graphics & Design, OS 10.12  ,Design+ Templates for Keynote,0,3.7, 25.9 MB,1,0
959, Productivity, OS X 10.11  ,DesiGN Templates for Keynote,0,4.6, 17.8 MB,14,0
960, Graphics & Design, OS X 10.6.6  ,Design Studio,25,1.0, 32 MB,1,1
961, Productivity, OS X 10.11  ,DesiGN Market - Templates,0,4.6, 18.9 MB,14,0
962, Productivity, OS 10.12  ,DesiGN Letters Templates,2,1.0, 147.3 MB,1,1
963, Productivity, OS X 10.11  ,DesiGN for Numbers - Templates,15,2.8, 11.2 MB,14,1
964, Productivity, OS X 10.9  ,Design for iBooks Author,0,1.8, 22.6 MB,1,0
965, Graphics & Design, OS X 10.7  ,Design for Folder,1,2.5, 37.2 MB,1,1
966, Graphics & Design, OS X 10.8  ,Design Folio,7,0.0, 756.3 KB,1,1
967, Productivity, OS X 10.11  ,Design Elements - GN Templates,5,0.0, 5.3 MB,9,1
968, Photography, OS 10.13  ,DepthViewer for Portrait Mode,1,0.0, 4.1 MB,1,1
